,Date,Crime type,County,Amount
10237,2017Q1,Drug offences,Roscommon,43
10238,2017Q1,Drug offences,Sligo,75
10239,2017Q1,Drug offences,Tipperary,334
10240,2017Q1,Drug offences,Waterford,187
10241,2017Q1,Drug offences,Westmeath,124
10242,2017Q1,Drug offences,Wexford,224
10243,2017Q1,Drug offences,Wicklow,206
10244,2017Q1,Environmental offences,Carlow,66
10245,2017Q1,Environmental offences,Cavan,59
10246,2017Q1,Environmental offences,Clare,88
10247,2017Q1,Environmental offences,Cork,520
10248,2017Q1,Environmental offences,Donegal,122
10249,2017Q1,Environmental offences,Dublin,2277
10250,2017Q1,Environmental offences,Galway,195
10251,2017Q1,Environmental offences,Kerry,51
10252,2017Q1,Environmental offences,Kildare,199
10253,2017Q1,Environmental offences,Kilkenny,66
10254,2017Q1,Environmental offences,Laois,78
10255,2017Q1,Environmental offences,Leitrim,45
10256,2017Q1,Environmental offences,Limerick,306
10257,2017Q1,Environmental offences,Longford,29
10258,2017Q1,Environmental offences,Louth,198
10259,2017Q1,Environmental offences,Mayo,78
10260,2017Q1,Environmental offences,Meath,188
10261,2017Q1,Environmental offences,Monaghan,59
10262,2017Q1,Environmental offences,Offaly,78
10263,2017Q1,Environmental offences,Roscommon,29
10264,2017Q1,Environmental offences,Sligo,45
10265,2017Q1,Environmental offences,Tipperary,120
10266,2017Q1,Environmental offences,Waterford,160
10267,2017Q1,Environmental offences,Westmeath,107
10268,2017Q1,Environmental offences,Wexford,163
10269,2017Q1,Environmental offences,Wicklow,169
10270,2017Q1,Miscellaneous offences,Carlow,323
10271,2017Q1,Miscellaneous offences,Cavan,362
10272,2017Q1,Miscellaneous offences,Clare,444
10273,2017Q1,Miscellaneous offences,Cork,2259
10274,2017Q1,Miscellaneous offences,Donegal,619
10275,2017Q1,Miscellaneous offences,Dublin,9119
10276,2017Q1,Miscellaneous offences,Galway,1105
10277,2017Q1,Miscellaneous offences,Kerry,735
10278,2017Q1,Miscellaneous offences,Kildare,655
10279,2017Q1,Miscellaneous offences,Kilkenny,323
10280,2017Q1,Miscellaneous offences,Laois,226
10281,2017Q1,Miscellaneous offences,Leitrim,171
10282,2017Q1,Miscellaneous offences,Limerick,1332
10283,2017Q1,Miscellaneous offences,Longford,143
10284,2017Q1,Miscellaneous offences,Louth,531
10285,2017Q1,Miscellaneous offences,Mayo,338
10286,2017Q1,Miscellaneous offences,Meath,451
10287,2017Q1,Miscellaneous offences,Monaghan,362
10288,2017Q1,Miscellaneous offences,Offaly,226
10289,2017Q1,Miscellaneous offences,Roscommon,143
10290,2017Q1,Miscellaneous offences,Sligo,171
10291,2017Q1,Miscellaneous offences,Tipperary,536
10292,2017Q1,Miscellaneous offences,Waterford,528
10293,2017Q1,Miscellaneous offences,Westmeath,531
10294,2017Q1,Miscellaneous offences,Wexford,377
10295,2017Q1,Miscellaneous offences,Wicklow,444
10296,2017Q1,Theft offences,Carlow,460
10297,2017Q1,Theft offences,Cavan,271
10298,2017Q1,Theft offences,Clare,557
10299,2017Q1,Theft offences,Cork,2586
10300,2017Q1,Theft offences,Donegal,490
10301,2017Q1,Theft offences,Dublin,22470
10302,2017Q1,Theft offences,Galway,1294
10303,2017Q1,Theft offences,Kerry,551
10304,2017Q1,Theft offences,Kildare,1834
10305,2017Q1,Theft offences,Kilkenny,460
10306,2017Q1,Theft offences,Laois,521
10307,2017Q1,Theft offences,Leitrim,216
10308,2017Q1,Theft offences,Limerick,1902
10309,2017Q1,Theft offences,Longford,250
10310,2017Q1,Theft offences,Louth,1183
10311,2017Q1,Theft offences,Mayo,444
10312,2017Q1,Theft offences,Meath,1308
10313,2017Q1,Theft offences,Monaghan,271
10314,2017Q1,Theft offences,Offaly,521
10315,2017Q1,Theft offences,Roscommon,250
10316,2017Q1,Theft offences,Sligo,216
10317,2017Q1,Theft offences,Tipperary,701
10318,2017Q1,Theft offences,Waterford,1006
10319,2017Q1,Theft offences,Westmeath,607
10320,2017Q1,Theft offences,Wexford,866
10321,2017Q1,Theft offences,Wicklow,1268
10322,2017Q1,Traffic offences,Carlow,29
10323,2017Q1,Traffic offences,Cavan,47
10324,2017Q1,Traffic offences,Clare,45
10325,2017Q1,Traffic offences,Cork,176
10326,2017Q1,Traffic offences,Donegal,79
10327,2017Q1,Traffic offences,Dublin,402
10328,2017Q1,Traffic offences,Galway,95
10329,2017Q1,Traffic offences,Kerry,71
10330,2017Q1,Traffic offences,Kildare,91
10331,2017Q1,Traffic offences,Kilkenny,29
10332,2017Q1,Traffic offences,Laois,35
10333,2017Q1,Traffic offences,Leitrim,20
10334,2017Q1,Traffic offences,Limerick,78
10335,2017Q1,Traffic offences,Longford,26
10336,2017Q1,Traffic offences,Louth,38
10337,2017Q1,Traffic offences,Mayo,45
10338,2017Q1,Traffic offences,Meath,64
10339,2017Q1,Traffic offences,Monaghan,47
10340,2017Q1,Traffic offences,Offaly,35
10341,2017Q1,Traffic offences,Roscommon,26
10342,2017Q1,Traffic offences,Sligo,20
10343,2017Q1,Traffic offences,Tipperary,105
10344,2017Q1,Traffic offences,Waterford,69
10345,2017Q1,Traffic offences,Westmeath,40
10346,2017Q1,Traffic offences,Wexford,55
10347,2017Q1,Traffic offences,Wicklow,40
10348,2017Q1,Weapon offences,Carlow,14
10349,2017Q1,Weapon offences,Cavan,8
10350,2017Q1,Weapon offences,Clare,17
10351,2017Q1,Weapon offences,Cork,78
10352,2017Q1,Weapon offences,Donegal,17
10353,2017Q1,Weapon offences,Dublin,470
10354,2017Q1,Weapon offences,Galway,27
10355,2017Q1,Weapon offences,Kerry,20
10356,2017Q1,Weapon offences,Kildare,60
10357,2017Q1,Weapon offences,Kilkenny,14
10358,2017Q1,Weapon offences,Laois,15
10359,2017Q1,Weapon offences,Leitrim,9
10360,2017Q1,Weapon offences,Limerick,48
10361,2017Q1,Weapon offences,Longford,7
10362,2017Q1,Weapon offences,Louth,45
10363,2017Q1,Weapon offences,Mayo,8
10364,2017Q1,Weapon offences,Meath,31
10365,2017Q1,Weapon offences,Monaghan,8
10366,2017Q1,Weapon offences,Offaly,15
10367,2017Q1,Weapon offences,Roscommon,7
10368,2017Q1,Weapon offences,Sligo,9
10369,2017Q1,Weapon offences,Tipperary,24
10370,2017Q1,Weapon offences,Waterford,28
10371,2017Q1,Weapon offences,Westmeath,27
10372,2017Q1,Weapon offences,Wexford,7
10373,2017Q1,Weapon offences,Wicklow,20
10374,2017Q2,Crimes affecting personal safety,Carlow,277
10375,2017Q2,Crimes affecting personal safety,Cavan,323
10376,2017Q2,Crimes affecting personal safety,Clare,451
10377,2017Q2,Crimes affecting personal safety,Cork,2133
10378,2017Q2,Crimes affecting personal safety,Donegal,772
10379,2017Q2,Crimes affecting personal safety,Dublin,6501
10380,2017Q2,Crimes affecting personal safety,Galway,919
10381,2017Q2,Crimes affecting personal safety,Kerry,463
10382,2017Q2,Crimes affecting personal safety,Kildare,826
10383,2017Q2,Crimes affecting personal safety,Kilkenny,277
10384,2017Q2,Crimes affecting personal safety,Laois,372
10385,2017Q2,Crimes affecting personal safety,Leitrim,195
10386,2017Q2,Crimes affecting personal safety,Limerick,992
10387,2017Q2,Crimes affecting personal safety,Longford,151
10388,2017Q2,Crimes affecting personal safety,Louth,742
10389,2017Q2,Crimes affecting personal safety,Mayo,431
10390,2017Q2,Crimes affecting personal safety,Meath,625
10391,2017Q2,Crimes affecting personal safety,Monaghan,323
10392,2017Q2,Crimes affecting personal safety,Offaly,372
10393,2017Q2,Crimes affecting personal safety,Roscommon,151
10394,2017Q2,Crimes affecting personal safety,Sligo,195
10395,2017Q2,Crimes affecting personal safety,Tipperary,571
10396,2017Q2,Crimes affecting personal safety,Waterford,598
10397,2017Q2,Crimes affecting personal safety,Westmeath,356
10398,2017Q2,Crimes affecting personal safety,Wexford,599
10399,2017Q2,Crimes affecting personal safety,Wicklow,538
10400,2017Q2,Drug offences,Carlow,103
10401,2017Q2,Drug offences,Cavan,55
10402,2017Q2,Drug offences,Clare,166
10403,2017Q2,Drug offences,Cork,832
10404,2017Q2,Drug offences,Donegal,196
10405,2017Q2,Drug offences,Dublin,3025
10406,2017Q2,Drug offences,Galway,344
10407,2017Q2,Drug offences,Kerry,348
10408,2017Q2,Drug offences,Kildare,326
10409,2017Q2,Drug offences,Kilkenny,103
10410,2017Q2,Drug offences,Laois,109
10411,2017Q2,Drug offences,Leitrim,27
10412,2017Q2,Drug offences,Limerick,354
10413,2017Q2,Drug offences,Longford,67
10414,2017Q2,Drug offences,Louth,145
10415,2017Q2,Drug offences,Mayo,56
10416,2017Q2,Drug offences,Meath,202
10417,2017Q2,Drug offences,Monaghan,55
10418,2017Q2,Drug offences,Offaly,109
10419,2017Q2,Drug offences,Roscommon,67
10420,2017Q2,Drug offences,Sligo,27
10421,2017Q2,Drug offences,Tipperary,318
10422,2017Q2,Drug offences,Waterford,230
10423,2017Q2,Drug offences,Westmeath,1546
10424,2017Q2,Drug offences,Wexford,160
10425,2017Q2,Drug offences,Wicklow,242
10426,2017Q2,Environmental offences,Carlow,75
10427,2017Q2,Environmental offences,Cavan,87
10428,2017Q2,Environmental offences,Clare,128
10429,2017Q2,Environmental offences,Cork,542
10430,2017Q2,Environmental offences,Donegal,146
10431,2017Q2,Environmental offences,Dublin,2391
10432,2017Q2,Environmental offences,Galway,271
10433,2017Q2,Environmental offences,Kerry,84
10434,2017Q2,Environmental offences,Kildare,239
10435,2017Q2,Environmental offences,Kilkenny,75
10436,2017Q2,Environmental offences,Laois,96
10437,2017Q2,Environmental offences,Leitrim,64
10438,2017Q2,Environmental offences,Limerick,300
10439,2017Q2,Environmental offences,Longford,46
10440,2017Q2,Environmental offences,Louth,249
10441,2017Q2,Environmental offences,Mayo,101
10442,2017Q2,Environmental offences,Meath,181
10443,2017Q2,Environmental offences,Monaghan,87
10444,2017Q2,Environmental offences,Offaly,96
10445,2017Q2,Environmental offences,Roscommon,46
10446,2017Q2,Environmental offences,Sligo,64
10447,2017Q2,Environmental offences,Tipperary,133
10448,2017Q2,Environmental offences,Waterford,150
10449,2017Q2,Environmental offences,Westmeath,96
10450,2017Q2,Environmental offences,Wexford,210
10451,2017Q2,Environmental offences,Wicklow,211
10452,2017Q2,Miscellaneous offences,Carlow,368
10453,2017Q2,Miscellaneous offences,Cavan,357
10454,2017Q2,Miscellaneous offences,Clare,532
10455,2017Q2,Miscellaneous offences,Cork,2271
10456,2017Q2,Miscellaneous offences,Donegal,813
10457,2017Q2,Miscellaneous offences,Dublin,9918
10458,2017Q2,Miscellaneous offences,Galway,1209
10459,2017Q2,Miscellaneous offences,Kerry,898
10460,2017Q2,Miscellaneous offences,Kildare,576
10461,2017Q2,Miscellaneous offences,Kilkenny,368
10462,2017Q2,Miscellaneous offences,Laois,291
10463,2017Q2,Miscellaneous offences,Leitrim,194
10464,2017Q2,Miscellaneous offences,Limerick,1360
10465,2017Q2,Miscellaneous offences,Longford,140
10466,2017Q2,Miscellaneous offences,Louth,631
10467,2017Q2,Miscellaneous offences,Mayo,360
10468,2017Q2,Miscellaneous offences,Meath,442
10469,2017Q2,Miscellaneous offences,Monaghan,357
10470,2017Q2,Miscellaneous offences,Offaly,291
10471,2017Q2,Miscellaneous offences,Roscommon,140
10472,2017Q2,Miscellaneous offences,Sligo,194
10473,2017Q2,Miscellaneous offences,Tipperary,696
10474,2017Q2,Miscellaneous offences,Waterford,492
10475,2017Q2,Miscellaneous offences,Westmeath,445
10476,2017Q2,Miscellaneous offences,Wexford,420
10477,2017Q2,Miscellaneous offences,Wicklow,499
10478,2017Q2,Theft offences,Carlow,464
10479,2017Q2,Theft offences,Cavan,419
10480,2017Q2,Theft offences,Clare,589
10481,2017Q2,Theft offences,Cork,2978
10482,2017Q2,Theft offences,Donegal,502
10483,2017Q2,Theft offences,Dublin,23094
10484,2017Q2,Theft offences,Galway,1352
10485,2017Q2,Theft offences,Kerry,666
10486,2017Q2,Theft offences,Kildare,1968
10487,2017Q2,Theft offences,Kilkenny,464
10488,2017Q2,Theft offences,Laois,525
10489,2017Q2,Theft offences,Leitrim,268
10490,2017Q2,Theft offences,Limerick,1970
10491,2017Q2,Theft offences,Longford,298
10492,2017Q2,Theft offences,Louth,1233
10493,2017Q2,Theft offences,Mayo,545
10494,2017Q2,Theft offences,Meath,1478
10495,2017Q2,Theft offences,Monaghan,419
10496,2017Q2,Theft offences,Offaly,525
10497,2017Q2,Theft offences,Roscommon,298
10498,2017Q2,Theft offences,Sligo,268
10499,2017Q2,Theft offences,Tipperary,774
10500,2017Q2,Theft offences,Waterford,1144
10501,2017Q2,Theft offences,Westmeath,779
10502,2017Q2,Theft offences,Wexford,1073
10503,2017Q2,Theft offences,Wicklow,1268
10504,2017Q2,Traffic offences,Carlow,26
10505,2017Q2,Traffic offences,Cavan,50
10506,2017Q2,Traffic offences,Clare,52
10507,2017Q2,Traffic offences,Cork,249
10508,2017Q2,Traffic offences,Donegal,120
10509,2017Q2,Traffic offences,Dublin,392
10510,2017Q2,Traffic offences,Galway,137
10511,2017Q2,Traffic offences,Kerry,81
10512,2017Q2,Traffic offences,Kildare,102
10513,2017Q2,Traffic offences,Kilkenny,26
10514,2017Q2,Traffic offences,Laois,41
10515,2017Q2,Traffic offences,Leitrim,21
10516,2017Q2,Traffic offences,Limerick,100
10517,2017Q2,Traffic offences,Longford,25
10518,2017Q2,Traffic offences,Louth,54
10519,2017Q2,Traffic offences,Mayo,74
10520,2017Q2,Traffic offences,Meath,80
10521,2017Q2,Traffic offences,Monaghan,50
10522,2017Q2,Traffic offences,Offaly,41
10523,2017Q2,Traffic offences,Roscommon,25
10524,2017Q2,Traffic offences,Sligo,21
10525,2017Q2,Traffic offences,Tipperary,114
10526,2017Q2,Traffic offences,Waterford,53
10527,2017Q2,Traffic offences,Westmeath,73
10528,2017Q2,Traffic offences,Wexford,70
10529,2017Q2,Traffic offences,Wicklow,40
10530,2017Q2,Weapon offences,Carlow,8
10531,2017Q2,Weapon offences,Cavan,14
10532,2017Q2,Weapon offences,Clare,16
10533,2017Q2,Weapon offences,Cork,76
10534,2017Q2,Weapon offences,Donegal,14
10535,2017Q2,Weapon offences,Dublin,536
10536,2017Q2,Weapon offences,Galway,42
10537,2017Q2,Weapon offences,Kerry,20
10538,2017Q2,Weapon offences,Kildare,25
10539,2017Q2,Weapon offences,Kilkenny,8
10540,2017Q2,Weapon offences,Laois,23
10541,2017Q2,Weapon offences,Leitrim,12
10542,2017Q2,Weapon offences,Limerick,61
10543,2017Q2,Weapon offences,Longford,9
10544,2017Q2,Weapon offences,Louth,44
10545,2017Q2,Weapon offences,Mayo,23
10546,2017Q2,Weapon offences,Meath,18
10547,2017Q2,Weapon offences,Monaghan,14
10548,2017Q2,Weapon offences,Offaly,23
10549,2017Q2,Weapon offences,Roscommon,9
10550,2017Q2,Weapon offences,Sligo,12
10551,2017Q2,Weapon offences,Tipperary,36
10552,2017Q2,Weapon offences,Waterford,38
10553,2017Q2,Weapon offences,Westmeath,24
10554,2017Q2,Weapon offences,Wexford,24
10555,2017Q2,Weapon offences,Wicklow,20
10556,2017Q3,Crimes affecting personal safety,Carlow,235
10557,2017Q3,Crimes affecting personal safety,Cavan,300
10558,2017Q3,Crimes affecting personal safety,Clare,419
10559,2017Q3,Crimes affecting personal safety,Cork,1972
10560,2017Q3,Crimes affecting personal safety,Donegal,649
10561,2017Q3,Crimes affecting personal safety,Dublin,6079
10562,2017Q3,Crimes affecting personal safety,Galway,884
10563,2017Q3,Crimes affecting personal safety,Kerry,490
10564,2017Q3,Crimes affecting personal safety,Kildare,730
10565,2017Q3,Crimes affecting personal safety,Kilkenny,235
10566,2017Q3,Crimes affecting personal safety,Laois,378
10567,2017Q3,Crimes affecting personal safety,Leitrim,213
10568,2017Q3,Crimes affecting personal safety,Limerick,916
10569,2017Q3,Crimes affecting personal safety,Longford,180
10570,2017Q3,Crimes affecting personal safety,Louth,693
10571,2017Q3,Crimes affecting personal safety,Mayo,426
10572,2017Q3,Crimes affecting personal safety,Meath,505
10573,2017Q3,Crimes affecting personal safety,Monaghan,300
10574,2017Q3,Crimes affecting personal safety,Offaly,378
10575,2017Q3,Crimes affecting personal safety,Roscommon,180
10576,2017Q3,Crimes affecting personal safety,Sligo,213
10577,2017Q3,Crimes affecting personal safety,Tipperary,499
10578,2017Q3,Crimes affecting personal safety,Waterford,622
10579,2017Q3,Crimes affecting personal safety,Westmeath,361
10580,2017Q3,Crimes affecting personal safety,Wexford,538
10581,2017Q3,Crimes affecting personal safety,Wicklow,493
10582,2017Q3,Drug offences,Carlow,112
10583,2017Q3,Drug offences,Cavan,66
10584,2017Q3,Drug offences,Clare,150
10585,2017Q3,Drug offences,Cork,1057
10586,2017Q3,Drug offences,Donegal,86
10587,2017Q3,Drug offences,Dublin,3291
10588,2017Q3,Drug offences,Galway,250
10589,2017Q3,Drug offences,Kerry,306
10590,2017Q3,Drug offences,Kildare,320
10591,2017Q3,Drug offences,Kilkenny,112
10592,2017Q3,Drug offences,Laois,460
10593,2017Q3,Drug offences,Leitrim,37
10594,2017Q3,Drug offences,Limerick,384
10595,2017Q3,Drug offences,Longford,47
10596,2017Q3,Drug offences,Louth,168
10597,2017Q3,Drug offences,Mayo,84
10598,2017Q3,Drug offences,Meath,265
10599,2017Q3,Drug offences,Monaghan,66
10600,2017Q3,Drug offences,Offaly,460
10601,2017Q3,Drug offences,Roscommon,47
10602,2017Q3,Drug offences,Sligo,37
10603,2017Q3,Drug offences,Tipperary,372
10604,2017Q3,Drug offences,Waterford,248
10605,2017Q3,Drug offences,Westmeath,149
10606,2017Q3,Drug offences,Wexford,192
10607,2017Q3,Drug offences,Wicklow,256
10608,2017Q3,Environmental offences,Carlow,66
10609,2017Q3,Environmental offences,Cavan,70
10610,2017Q3,Environmental offences,Clare,129
10611,2017Q3,Environmental offences,Cork,495
10612,2017Q3,Environmental offences,Donegal,130
10613,2017Q3,Environmental offences,Dublin,2206
10614,2017Q3,Environmental offences,Galway,253
10615,2017Q3,Environmental offences,Kerry,108
10616,2017Q3,Environmental offences,Kildare,203
10617,2017Q3,Environmental offences,Kilkenny,66
10618,2017Q3,Environmental offences,Laois,120
10619,2017Q3,Environmental offences,Leitrim,62
10620,2017Q3,Environmental offences,Limerick,327
10621,2017Q3,Environmental offences,Longford,46
10622,2017Q3,Environmental offences,Louth,243
10623,2017Q3,Environmental offences,Mayo,110
10624,2017Q3,Environmental offences,Meath,145
10625,2017Q3,Environmental offences,Monaghan,70
10626,2017Q3,Environmental offences,Offaly,120
10627,2017Q3,Environmental offences,Roscommon,46
10628,2017Q3,Environmental offences,Sligo,62
10629,2017Q3,Environmental offences,Tipperary,112
10630,2017Q3,Environmental offences,Waterford,211
10631,2017Q3,Environmental offences,Westmeath,116
10632,2017Q3,Environmental offences,Wexford,149
10633,2017Q3,Environmental offences,Wicklow,193
10634,2017Q3,Miscellaneous offences,Carlow,382
10635,2017Q3,Miscellaneous offences,Cavan,390
10636,2017Q3,Miscellaneous offences,Clare,495
10637,2017Q3,Miscellaneous offences,Cork,2410
10638,2017Q3,Miscellaneous offences,Donegal,718
10639,2017Q3,Miscellaneous offences,Dublin,9916
10640,2017Q3,Miscellaneous offences,Galway,1219
10641,2017Q3,Miscellaneous offences,Kerry,1037
10642,2017Q3,Miscellaneous offences,Kildare,547
10643,2017Q3,Miscellaneous offences,Kilkenny,382
10644,2017Q3,Miscellaneous offences,Laois,311
10645,2017Q3,Miscellaneous offences,Leitrim,155
10646,2017Q3,Miscellaneous offences,Limerick,1282
10647,2017Q3,Miscellaneous offences,Longford,158
10648,2017Q3,Miscellaneous offences,Louth,638
10649,2017Q3,Miscellaneous offences,Mayo,402
10650,2017Q3,Miscellaneous offences,Meath,411
